tahun	kdprov	urprov	kdpemda	urpemda	kdakun	urakun	kdkelompok	urkelompok	kdjenis	urjenis	kdobjek	urobjek	nilai
2023	11	Provinsi Jawa Tengah	14	Kab. Klaten	6	TRANSFER KE DAERAH DAN DANA DESA	66	Dana Desa	662	Dana Desa	6621	Dana Desa	380301846000
2023	11	Provinsi Jawa Tengah	27	Kab. Temanggung	6	TRANSFER KE DAERAH DAN DANA DESA	66	Dana Desa	662	Dana Desa	6621	Dana Desa	242462582000
2023	13	Provinsi Jawa Timur	18	Kab. Pacitan	6	TRANSFER KE DAERAH DAN DANA DESA	66	Dana Desa	662	Dana Desa	6621	Dana Desa	171988044000
2023	13	Provinsi Jawa Timur	38	Kota Batu	6	TRANSFER KE DAERAH DAN DANA DESA	66	Dana Desa	662	Dana Desa	6621	Dana Desa	20668338000
2023	14	Provinsi Kalimantan Barat	06	Kab. Sambas	6	TRANSFER KE DAERAH DAN DANA DESA	66	Dana Desa	662	Dana Desa	6621	Dana Desa	184385908000
2023	17	Provinsi Kalimantan Timur	03	Kab. Kutai Kartanegara	6	TRANSFER KE DAERAH DAN DANA DESA	66	Dana Desa	662	Dana Desa	6621	Dana Desa	192420471000
2023	18	Provinsi Sulawesi Utara	15	Kab. Bolaang Mongondow Selatan	6	TRANSFER KE DAERAH DAN DANA DESA	66	Dana Desa	662	Dana Desa	6621	Dana Desa	61905121000
2023	21	Provinsi Sulawesi Tenggara	10	Kab. Kolaka Utara	6	TRANSFER KE DAERAH DAN DANA DESA	66	Dana Desa	662	Dana Desa	6621	Dana Desa	107186190850
2023	24	Provinsi Nusa Tenggara Timur	06	Kab. Lembata	6	TRANSFER KE DAERAH DAN DANA DESA	66	Dana Desa	662	Dana Desa	6621	Dana Desa	124903067000
2023	26	Provinsi Papua	12	Kab. Keerom	6	TRANSFER KE DAERAH DAN DANA DESA	66	Dana Desa	662	Dana Desa	6621	Dana Desa	80560098000
2023	36	Provinsi Papua Tengah	04	Kab. Puncak Jaya	6	TRANSFER KE DAERAH DAN DANA DESA	66	Dana Desa	662	Dana Desa	6621	Dana Desa	285584761000
2023	36	Provinsi Papua Tengah	08	Kab. Deiyai	6	TRANSFER KE DAERAH DAN DANA DESA	66	Dana Desa	662	Dana Desa	6621	Dana Desa	65522539000
2024	02	Provinsi Sumatera Utara                           	33	Kota Gunungsitoli	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	42348013200
2024	06	Provinsi Sumatera Selatan                         	14	Kab. OKU Selatan	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	100504833200
2024	06	Provinsi Sumatera Selatan                         	17	Kab. Musi Rawas Utara	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	38457084200
2024	11	Provinsi Jawa Tengah                              	07	Kab. Cilacap	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	163263178400
2024	16	Provinsi Kalimantan Selatan                       	12	Kab. Balangan	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	57901043200
2024	18	Provinsi Sulawesi Utara                           	07	Kab. Minahasa Selatan	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	62666871800
2024	24	Provinsi Nusa Tenggara Timur                      	03	Kab. Ende	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	32787321000
2024	25	Provinsi Maluku                                   	04	Kab. Buru	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	37458914000
2024	30	Provinsi Gorontalo                                	01	Kab. Boalemo	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	44128430600
2024	30	Provinsi Gorontalo                                	06	Kab. Gorontalo Utara	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	64573027800
2023	03	Provinsi Sumatera Barat	07	Kab. Sijunjung	6	TRANSFER KE DAERAH DAN DANA DESA	66	Dana Desa	662	Dana Desa	6621	Dana Desa	61883611800
2023	06	Provinsi Sumatera Selatan	12	Kab. Ogan Ilir	6	TRANSFER KE DAERAH DAN DANA DESA	66	Dana Desa	662	Dana Desa	6621	Dana Desa	197126540000
2023	06	Provinsi Sumatera Selatan	15	Kab. Empat Lawang	6	TRANSFER KE DAERAH DAN DANA DESA	66	Dana Desa	662	Dana Desa	6621	Dana Desa	129032263000
2023	08	Provinsi Lampung	05	Kab. Lampung Timur	6	TRANSFER KE DAERAH DAN DANA DESA	66	Dana Desa	662	Dana Desa	6621	Dana Desa	269334514100
2023	13	Provinsi Jawa Timur	22	Kab. Probolinggo	6	TRANSFER KE DAERAH DAN DANA DESA	66	Dana Desa	662	Dana Desa	6621	Dana Desa	344672757000
2023	15	Provinsi Kalimantan Tengah	11	Kab. Gunung Mas	6	TRANSFER KE DAERAH DAN DANA DESA	66	Dana Desa	662	Dana Desa	6621	Dana Desa	95043161190
2023	15	Provinsi Kalimantan Tengah	14	Kab. Barito Timur	6	TRANSFER KE DAERAH DAN DANA DESA	66	Dana Desa	662	Dana Desa	6621	Dana Desa	77935147800
2023	20	Provinsi Sulawesi Selatan	06	Kab. Gowa	6	TRANSFER KE DAERAH DAN DANA DESA	66	Dana Desa	662	Dana Desa	6621	Dana Desa	117841448307
2023	23	Provinsi Nusa Tenggara Barat	04	Kab. Lombok Tengah	6	TRANSFER KE DAERAH DAN DANA DESA	66	Dana Desa	662	Dana Desa	6621	Dana Desa	166892819000
2023	29	Provinsi Bangka Belitung	05	Kab. Bangka Tengah	6	TRANSFER KE DAERAH DAN DANA DESA	66	Dana Desa	662	Dana Desa	6621	Dana Desa	50883326000
2023	29	Provinsi Bangka Belitung	07	Kab. Belitung Timur	6	TRANSFER KE DAERAH DAN DANA DESA	66	Dana Desa	662	Dana Desa	6621	Dana Desa	38883640000
2023	37	Provinsi Papua Pegunungan	06	Kab. Yalimo	6	TRANSFER KE DAERAH DAN DANA DESA	66	Dana Desa	662	Dana Desa	6621	Dana Desa	227043943000
2024	01	Provinsi Aceh   	03	Kab. Aceh Selatan	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	91555983600
2024	01	Provinsi Aceh   	13	Kota Sabang	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	9440698200
2024	01	Provinsi Aceh   	15	Kota Lhokseumawe	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	34842596600
2024	01	Provinsi Aceh   	16	Kab. Gayo Lues	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	74235611000
2024	02	Provinsi Sumatera Utara                           	12	Kab. Tapanuli Utara	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	59397927600
2024	03	Provinsi Sumatera Barat                           	17	Kab. Pasaman Barat	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	43671777600
2024	06	Provinsi Sumatera Selatan                         	04	Kab. Muara Enim	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	110111300000
2024	10	Provinsi Jawa Barat                               	15	Kab. Sumedang	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	156589037600
2024	12	Provinsi DI Yogyakarta                            	01	Kab. Bantul	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	75027987600
2024	13	Provinsi Jawa Timur                               	02	Kab. Banyuwangi	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	131829685200
2024	20	Provinsi Sulawesi Selatan                         	05	Kab. Enrekang	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	48634777200
2024	21	Provinsi Sulawesi Tenggara                        	13	Kab. Konawe Kepulauan	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	30776675800
2024	27	Provinsi Maluku Utara                             	06	Kab. Halmahera Utara	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	70566667400
2024	28	Provinsi Banten                                   	04	Kab. Tangerang	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	180491268000
2024	29	Provinsi  Bangka Belitung                         	06	Kab. Bangka Barat	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	28277630600
2024	32	Provinsi Papua Barat                              	01	Kab. Fak Fak	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	46362207800
2024	32	Provinsi Papua Barat                              	02	Kab. Manokwari	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	65688612000
2024	36	Provinsi Papua Tengah	06	Kab. Puncak	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	99795876200
2023	01	Provinsi Aceh	22	Kab. Pidie Jaya	6	TRANSFER KE DAERAH DAN DANA DESA	66	Dana Desa	662	Dana Desa	6621	Dana Desa	169305735000
2023	03	Provinsi Sumatera Barat	18	Kab. Dharmasraya	6	TRANSFER KE DAERAH DAN DANA DESA	66	Dana Desa	662	Dana Desa	6621	Dana Desa	54485661000
2023	04	Provinsi Riau	05	Kab. Kuantan Singingi	6	TRANSFER KE DAERAH DAN DANA DESA	66	Dana Desa	662	Dana Desa	6621	Dana Desa	177944592236
2023	11	Provinsi Jawa Tengah	07	Kab. Cilacap	6	TRANSFER KE DAERAH DAN DANA DESA	66	Dana Desa	662	Dana Desa	6621	Dana Desa	328544506300
2023	11	Provinsi Jawa Tengah	09	Kab. Grobogan	6	TRANSFER KE DAERAH DAN DANA DESA	66	Dana Desa	662	Dana Desa	6621	Dana Desa	311445783000
2023	15	Provinsi Kalimantan Tengah	05	Kab. Kotawaringin Timur	6	TRANSFER KE DAERAH DAN DANA DESA	66	Dana Desa	662	Dana Desa	6621	Dana Desa	153858559000
2023	16	Provinsi Kalimantan Selatan	12	Kab. Balangan	6	TRANSFER KE DAERAH DAN DANA DESA	66	Dana Desa	662	Dana Desa	6621	Dana Desa	112897928300
2023	20	Provinsi Sulawesi Selatan	08	Kab. Luwu	6	TRANSFER KE DAERAH DAN DANA DESA	66	Dana Desa	662	Dana Desa	6621	Dana Desa	179315608000
2023	21	Provinsi Sulawesi Tenggara	02	Kab. Konawe	6	TRANSFER KE DAERAH DAN DANA DESA	66	Dana Desa	662	Dana Desa	6621	Dana Desa	218978282000
2023	26	Provinsi Papua	09	Kab. Kepulauan Yapen	6	TRANSFER KE DAERAH DAN DANA DESA	66	Dana Desa	662	Dana Desa	6621	Dana Desa	122409975000
2023	29	Provinsi Bangka Belitung	02	Kab. Belitung	6	TRANSFER KE DAERAH DAN DANA DESA	66	Dana Desa	662	Dana Desa	6621	Dana Desa	40466853100
2023	33	Provinsi Sulawesi Barat	02	Kab. Mamuju	6	TRANSFER KE DAERAH DAN DANA DESA	66	Dana Desa	662	Dana Desa	6621	Dana Desa	85572902000
2024	02	Provinsi Sumatera Utara                           	10	Kab. Tapanuli Selatan	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	97348653000
2024	02	Provinsi Sumatera Utara                           	30	Kab. Labuhanbatu Utara	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	43434963600
2024	04	Provinsi Riau                                     	01	Kab. Bengkalis	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	75856020000
2024	04	Provinsi Riau                                     	07	Kab. Rokan Hilir	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	61806416400
2024	07	Provinsi  Bengkulu                                	05	Kab. Kaur	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	100395184600
2024	08	Provinsi  Lampung                                 	07	Kab. Tulang Bawang	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	63442424000
2024	11	Provinsi Jawa Tengah                              	15	Kab. Kudus	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	72134113000
2024	11	Provinsi Jawa Tengah                              	27	Kab. Temanggung	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	122455849800
2024	15	Provinsi Kalimantan Tengah                        	02	Kab. Barito Utara	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	22167194800
2024	15	Provinsi Kalimantan Tengah                        	13	Kab. Murung Raya	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	54147753000
2024	19	Provinsi Sulawesi Tengah                          	03	Kab. Buol	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	57741771800
2024	20	Provinsi Sulawesi Selatan                         	02	Kab. Barru	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	22245891400
2024	20	Provinsi Sulawesi Selatan                         	14	Kab. Pinrang	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	45476530400
2024	22	Provinsi Bali                                     	07	Kab. Klungkung	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	32343484000
2024	24	Provinsi Nusa Tenggara Timur                      	06	Kab. Lembata	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	58926749200
2024	24	Provinsi Nusa Tenggara Timur                      	09	Kab. Sikka	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	72754957000
2024	29	Provinsi  Bangka Belitung                         	04	Kab. Bangka Selatan	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	30987133800
2024	29	Provinsi  Bangka Belitung                         	05	Kab. Bangka Tengah	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	27851703000
2024	32	Provinsi Papua Barat                              	07	Kab. Teluk Bintuni	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	51566388000
2024	36	Provinsi Papua Tengah	05	Kab. Dogiyai	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	43519345200
2023	03	Provinsi Sumatera Barat	17	Kab. Pasaman Barat	6	TRANSFER KE DAERAH DAN DANA DESA	66	Dana Desa	662	Dana Desa	6621	Dana Desa	34974531000
2023	08	Provinsi Lampung	11	Kab. Pesawaran	6	TRANSFER KE DAERAH DAN DANA DESA	66	Dana Desa	662	Dana Desa	6621	Dana Desa	141548213000
2023	10	Provinsi Jawa Barat	05	Kab. Cianjur	6	TRANSFER KE DAERAH DAN DANA DESA	66	Dana Desa	662	Dana Desa	6621	Dana Desa	450588614940
2023	10	Provinsi Jawa Barat	10	Kab. Kuningan	6	TRANSFER KE DAERAH DAN DANA DESA	66	Dana Desa	662	Dana Desa	6621	Dana Desa	352599938000
2023	11	Provinsi Jawa Tengah	16	Kab. Magelang	6	TRANSFER KE DAERAH DAN DANA DESA	66	Dana Desa	662	Dana Desa	6621	Dana Desa	363989464000
2023	18	Provinsi Sulawesi Utara	01	Kab. Bolaang Mongondow	6	TRANSFER KE DAERAH DAN DANA DESA	66	Dana Desa	662	Dana Desa	6621	Dana Desa	152964788000
2023	19	Provinsi Sulawesi Tengah	09	Kab. Parigi Moutong	6	TRANSFER KE DAERAH DAN DANA DESA	66	Dana Desa	662	Dana Desa	6621	Dana Desa	241123454500
2023	23	Provinsi Nusa Tenggara Barat	10	Kab. Lombok Utara	6	TRANSFER KE DAERAH DAN DANA DESA	66	Dana Desa	662	Dana Desa	6621	Dana Desa	63225544000
2023	25	Provinsi Maluku	11	Kab. Buru Selatan	6	TRANSFER KE DAERAH DAN DANA DESA	66	Dana Desa	662	Dana Desa	6621	Dana Desa	69566238000
2023	27	Provinsi Maluku Utara	08	Kota Tidore Kepulauan	6	TRANSFER KE DAERAH DAN DANA DESA	66	Dana Desa	662	Dana Desa	6621	Dana Desa	39605868000
2023	28	Provinsi Banten	04	Kab. Tangerang	6	TRANSFER KE DAERAH DAN DANA DESA	66	Dana Desa	662	Dana Desa	6621	Dana Desa	336886617000
2023	30	Provinsi Gorontalo	04	Kab. Pohuwato	6	TRANSFER KE DAERAH DAN DANA DESA	66	Dana Desa	662	Dana Desa	6621	Dana Desa	86083963735
2024	01	Provinsi Aceh   	05	Kab. Aceh Tengah	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	119717445600
2024	01	Provinsi Aceh   	09	Kab. Bireuen	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	239395421800
2024	02	Provinsi Sumatera Utara                           	26	Kab. Batu Bara	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	66240235400
2024	03	Provinsi Sumatera Barat                           	03	Kab. Kepulauan Mentawai	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	23119211200
2024	06	Provinsi Sumatera Selatan                         	08	Kota Prabumulih	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	5311103400
2024	06	Provinsi Sumatera Selatan                         	12	Kab. Ogan Ilir	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	110211729000
2024	10	Provinsi Jawa Barat                               	27	Kab. Pangandaran	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	58233802200
2024	13	Provinsi Jawa Timur                               	27	Kab. Trenggalek	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	88426311600
2024	14	Provinsi Kalimantan Barat                         	04	Kab. Ketapang	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	137981983600
2024	14	Provinsi Kalimantan Barat                         	07	Kab. Sanggau	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	86394847600
2024	17	Provinsi Kalimantan Timur                         	05	Kab. Kutai Timur	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	63410549400
2024	18	Provinsi Sulawesi Utara                           	10	Kab. Kep. Siau Tagulandang Biaro	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	29702438200
2024	18	Provinsi Sulawesi Utara                           	11	Kota Kotamobagu	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	7430808400
2024	19	Provinsi Sulawesi Tengah                          	09	Kab. Parigi Moutong	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	121717587386
2024	20	Provinsi Sulawesi Selatan                         	25	Kab. Toraja Utara	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	47709412400
2024	21	Provinsi Sulawesi Tenggara                        	01	Kab. Buton	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	31762740600
2024	21	Provinsi Sulawesi Tenggara                        	11	Kab. Konawe Utara	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	57358312800
2024	23	Provinsi Nusa Tenggara Barat                      	06	Kab. Sumbawa	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	76900049400
2024	25	Provinsi Maluku                                   	11	Kab. Buru Selatan	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	34105793000
2024	26	Provinsi Papua                                    	19	Kab. Waropen	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	40309202200
2024	28	Provinsi Banten                                   	01	Kab. Lebak	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	266328434000
2024	31	Provinsi Kepulauan Riau                           	06	Kab. Lingga	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	38638999800
2024	31	Provinsi Kepulauan Riau                           	07	Kab. Bintan	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	24091707600
2024	32	Provinsi Papua Barat                              	08	Kab. Teluk Wondama	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	20593693200
2024	34	Provinsi Kalimantan Utara	02	Kab. Malinau	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	60905380800
2024	37	Provinsi Papua Pegunungan	06	Kab. Yalimo	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	107698515400
2024	38	Provinsi Papua Barat Daya	01	Kab. Sorong	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	18804399800
2023	01	Provinsi Aceh	02	Kab. Aceh Besar	6	TRANSFER KE DAERAH DAN DANA DESA	66	Dana Desa	662	Dana Desa	6621	Dana Desa	437492408200
2023	01	Provinsi Aceh	20	Kab. Aceh Tamiang	6	TRANSFER KE DAERAH DAN DANA DESA	66	Dana Desa	662	Dana Desa	6621	Dana Desa	171848441900
2023	04	Provinsi Riau	06	Kab. Pelalawan	6	TRANSFER KE DAERAH DAN DANA DESA	66	Dana Desa	662	Dana Desa	6621	Dana Desa	101503434900
2023	04	Provinsi Riau	09	Kab. Siak	6	TRANSFER KE DAERAH DAN DANA DESA	66	Dana Desa	662	Dana Desa	6621	Dana Desa	115395616000
2023	07	Provinsi Bengkulu	08	Kab. Lebong	6	TRANSFER KE DAERAH DAN DANA DESA	66	Dana Desa	662	Dana Desa	6621	Dana Desa	74706511000
2023	10	Provinsi Jawa Barat	08	Kab. Indramayu	6	TRANSFER KE DAERAH DAN DANA DESA	66	Dana Desa	662	Dana Desa	6621	Dana Desa	349840577000
2023	13	Provinsi Jawa Timur	02	Kab. Banyuwangi	6	TRANSFER KE DAERAH DAN DANA DESA	66	Dana Desa	662	Dana Desa	6621	Dana Desa	229305443700
2023	13	Provinsi Jawa Timur	06	Kab. Gresik	6	TRANSFER KE DAERAH DAN DANA DESA	66	Dana Desa	662	Dana Desa	6621	Dana Desa	318788865000
2023	19	Provinsi Sulawesi Tengah	06	Kab. Morowali	6	TRANSFER KE DAERAH DAN DANA DESA	66	Dana Desa	662	Dana Desa	6621	Dana Desa	104761178944
2023	20	Provinsi Sulawesi Selatan	19	Kab. Soppeng	6	TRANSFER KE DAERAH DAN DANA DESA	66	Dana Desa	662	Dana Desa	6621	Dana Desa	46704934000
2023	20	Provinsi Sulawesi Selatan	22	Kab. Wajo	6	TRANSFER KE DAERAH DAN DANA DESA	66	Dana Desa	662	Dana Desa	6621	Dana Desa	119082791000
2023	24	Provinsi Nusa Tenggara Timur	07	Kab. Manggarai	6	TRANSFER KE DAERAH DAN DANA DESA	66	Dana Desa	662	Dana Desa	6621	Dana Desa	127982480000
2023	24	Provinsi Nusa Tenggara Timur	15	Kab. Rote Ndao	6	TRANSFER KE DAERAH DAN DANA DESA	66	Dana Desa	662	Dana Desa	6621	Dana Desa	107810890000
2023	24	Provinsi Nusa Tenggara Timur	17	Kab. Nagekeo	6	TRANSFER KE DAERAH DAN DANA DESA	66	Dana Desa	662	Dana Desa	6621	Dana Desa	81928920000
2023	25	Provinsi Maluku	07	Kab. Seram Bagian Timur	6	TRANSFER KE DAERAH DAN DANA DESA	66	Dana Desa	662	Dana Desa	6621	Dana Desa	160981079000
2023	25	Provinsi Maluku	09	Kota Tual	6	TRANSFER KE DAERAH DAN DANA DESA	66	Dana Desa	662	Dana Desa	6621	Dana Desa	23329951286
2023	26	Provinsi Papua	20	Kab. Supiori	6	TRANSFER KE DAERAH DAN DANA DESA	66	Dana Desa	662	Dana Desa	6621	Dana Desa	28108582200
2023	27	Provinsi Maluku Utara	03	Kab. Halmahera Barat	6	TRANSFER KE DAERAH DAN DANA DESA	66	Dana Desa	662	Dana Desa	6621	Dana Desa	131996607000
2023	28	Provinsi Banten	02	Kab. Pandeglang	6	TRANSFER KE DAERAH DAN DANA DESA	66	Dana Desa	662	Dana Desa	6621	Dana Desa	331794102000
2024	02	Provinsi Sumatera Utara                           	21	Kab. Pakpak Bharat	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	20255506000
2024	05	Provinsi Jambi                                    	05	Kab. Muaro Jambi	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	66245165200
2024	11	Provinsi Jawa Tengah                              	13	Kab. Kendal	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	129440970200
2024	11	Provinsi Jawa Tengah                              	23	Kab. Semarang	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	140346944800
2024	13	Provinsi Jawa Timur                               	12	Kab. Madiun	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	183605634600
2024	13	Provinsi Jawa Timur                               	29	Kab. Tulungagung	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	218772817800
2024	13	Provinsi Jawa Timur                               	38	Kota Batu	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	12194445000
2024	15	Provinsi Kalimantan Tengah                        	09	Kab. Sukamara	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	13520277200
2024	16	Provinsi Kalimantan Selatan                       	01	Kab. Banjar	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	129746842000
2024	16	Provinsi Kalimantan Selatan                       	07	Kab. Tabalong	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	57202850800
2024	21	Provinsi Sulawesi Tenggara                        	09	Kab. Wakatobi	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	29199158600
2024	22	Provinsi Bali                                     	03	Kab. Buleleng	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	75255317000
2024	22	Provinsi Bali                                     	04	Kab. Gianyar	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	46838188600
