tahun	kdprov	urprov	kdpemda	urpemda	kdakun	urakun	kdkelompok	urkelompok	kdjenis	urjenis	kdobjek	urobjek	nilai
2024	11	Provinsi Jawa Tengah                              	24	Kab. Sragen	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	210594475000
2024	11	Provinsi Jawa Tengah                              	25	Kab. Sukoharjo	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	158952647000
2024	11	Provinsi Jawa Tengah                              	26	Kab. Tegal	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	308435961000
2024	11	Provinsi Jawa Tengah                              	27	Kab. Temanggung	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	239320576000
2024	11	Provinsi Jawa Tengah                              	28	Kab. Wonogiri	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	254184550000
2024	11	Provinsi Jawa Tengah                              	29	Kab. Wonosobo	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	243674506000
2024	12	Provinsi DI Yogyakarta                            	01	Kab. Bantul	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	125046646000
2024	12	Provinsi DI Yogyakarta                            	02	Kab. Gunung Kidul	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	176861339000
2024	12	Provinsi DI Yogyakarta                            	03	Kab. Kulon Progo	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	102488847000
2024	12	Provinsi DI Yogyakarta                            	04	Kab. Sleman	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	123087656000
2024	13	Provinsi Jawa Timur                               	01	Kab. Bangkalan	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	305511532000
2024	13	Provinsi Jawa Timur                               	02	Kab. Banyuwangi	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	227001570000
2024	13	Provinsi Jawa Timur                               	03	Kab. Blitar	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	230840552000
2024	13	Provinsi Jawa Timur                               	04	Kab. Bojonegoro	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	398873433000
2024	13	Provinsi Jawa Timur                               	05	Kab. Bondowoso	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	220049411000
2024	13	Provinsi Jawa Timur                               	06	Kab. Gresik	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	312367667000
2024	13	Provinsi Jawa Timur                               	07	Kab. Jember	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	319829871000
2024	13	Provinsi Jawa Timur                               	08	Kab. Jombang	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	310381146000
2024	13	Provinsi Jawa Timur                               	09	Kab. Kediri	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	375359228000
2024	13	Provinsi Jawa Timur                               	10	Kab. Lamongan	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	410055236000
2024	13	Provinsi Jawa Timur                               	11	Kab. Lumajang	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	215332228000
2024	13	Provinsi Jawa Timur                               	12	Kab. Madiun	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	193737573000
2024	13	Provinsi Jawa Timur                               	13	Kab. Magetan	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	187519819000
2024	13	Provinsi Jawa Timur                               	14	Kab. Malang	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	457496320000
2024	13	Provinsi Jawa Timur                               	15	Kab. Mojokerto	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	290189037000
2024	13	Provinsi Jawa Timur                               	16	Kab. Nganjuk	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	266130775000
2024	13	Provinsi Jawa Timur                               	17	Kab. Ngawi	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	231211830000
2024	13	Provinsi Jawa Timur                               	18	Kab. Pacitan	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	169592446000
2024	13	Provinsi Jawa Timur                               	19	Kab. Pamekasan	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	199105392000
2024	13	Provinsi Jawa Timur                               	20	Kab. Pasuruan	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	348617660000
2024	13	Provinsi Jawa Timur                               	21	Kab. Ponorogo	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	257867700000
2024	13	Provinsi Jawa Timur                               	22	Kab. Probolinggo	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	338111338000
2024	13	Provinsi Jawa Timur                               	23	Kab. Sampang	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	229620654000
2024	13	Provinsi Jawa Timur                               	24	Kab. Sidoarjo	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	320199548000
2024	13	Provinsi Jawa Timur                               	25	Kab. Situbondo	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	150694406000
2024	13	Provinsi Jawa Timur                               	26	Kab. Sumenep	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	354471823000
2024	13	Provinsi Jawa Timur                               	27	Kab. Trenggalek	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	163248149000
2024	13	Provinsi Jawa Timur                               	28	Kab. Tuban	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	302127826000
2024	13	Provinsi Jawa Timur                               	29	Kab. Tulungagung	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	246907389000
2024	13	Provinsi Jawa Timur                               	38	Kota Batu	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	20324075000
2024	14	Provinsi Kalimantan Barat                         	01	Kab. Bengkayang	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	107749321000
2024	14	Provinsi Kalimantan Barat                         	02	Kab. Landak	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	151802945000
2024	14	Provinsi Kalimantan Barat                         	03	Kab. Kapuas Hulu	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	246132618000
2024	14	Provinsi Kalimantan Barat                         	04	Kab. Ketapang	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	249494763000
2024	14	Provinsi Kalimantan Barat                         	05	Kab. Mempawah	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	59953199000
2024	14	Provinsi Kalimantan Barat                         	06	Kab. Sambas	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	184083573000
2024	14	Provinsi Kalimantan Barat                         	07	Kab. Sanggau	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	156604275000
2024	14	Provinsi Kalimantan Barat                         	08	Kab. Sintang	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	333935897000
2024	14	Provinsi Kalimantan Barat                         	11	Kab. Sekadau	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	85997595000
2024	14	Provinsi Kalimantan Barat                         	12	Kab. Melawi	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	147997394000
2024	14	Provinsi Kalimantan Barat                         	13	Kab. Kayong Utara	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	43390003000
2024	14	Provinsi Kalimantan Barat                         	14	Kab. Kubu Raya	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	121882425000
2024	15	Provinsi Kalimantan Tengah                        	01	Kab. Barito Selatan	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	71424094000
2024	15	Provinsi Kalimantan Tengah                        	02	Kab. Barito Utara	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	75351319000
2024	15	Provinsi Kalimantan Tengah                        	03	Kab. Kapuas	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	184190290000
2024	15	Provinsi Kalimantan Tengah                        	04	Kab. Kotawaringin Barat	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	74020420000
2024	15	Provinsi Kalimantan Tengah                        	05	Kab. Kotawaringin Timur	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	150833688000
2024	15	Provinsi Kalimantan Tengah                        	07	Kab. Katingan	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	128720675000
2024	15	Provinsi Kalimantan Tengah                        	08	Kab. Seruyan	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	93364948000
2024	15	Provinsi Kalimantan Tengah                        	09	Kab. Sukamara	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	25892581000
2024	15	Provinsi Kalimantan Tengah                        	10	Kab. Lamandau	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	67069833000
2024	15	Provinsi Kalimantan Tengah                        	11	Kab. Gunung Mas	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	92921315000
2024	15	Provinsi Kalimantan Tengah                        	12	Kab. Pulang Pisau	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	78792657000
2024	15	Provinsi Kalimantan Tengah                        	13	Kab. Murung Raya	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	108977309000
2024	15	Provinsi Kalimantan Tengah                        	14	Kab. Barito Timur	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	76078513000
2024	16	Provinsi Kalimantan Selatan                       	01	Kab. Banjar	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	216717633000
2024	16	Provinsi Kalimantan Selatan                       	02	Kab. Barito Kuala	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	150928524000
2024	16	Provinsi Kalimantan Selatan                       	03	Kab. Hulu Sungai Selatan	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	109594295000
2024	16	Provinsi Kalimantan Selatan                       	04	Kab. Hulu Sungai Tengah	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	124478251000
2024	16	Provinsi Kalimantan Selatan                       	05	Kab. Hulu Sungai Utara	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	156143903000
2024	16	Provinsi Kalimantan Selatan                       	06	Kab. Kotabaru	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	163929338000
2024	16	Provinsi Kalimantan Selatan                       	07	Kab. Tabalong	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	98613777000
2024	16	Provinsi Kalimantan Selatan                       	08	Kab. Tanah Laut	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	110544398000
2024	16	Provinsi Kalimantan Selatan                       	09	Kab. Tapin	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	94380480000
2024	16	Provinsi Kalimantan Selatan                       	12	Kab. Balangan	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	109941507000
2024	16	Provinsi Kalimantan Selatan                       	13	Kab. Tanah Bumbu	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	125326930000
2024	17	Provinsi Kalimantan Timur                         	01	Kab. Berau	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	92616709000
2024	17	Provinsi Kalimantan Timur                         	03	Kab. Kutai Kartanegara	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	189469631000
2024	17	Provinsi Kalimantan Timur                         	04	Kab. Kutai Barat	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	158569965000
2024	17	Provinsi Kalimantan Timur                         	05	Kab. Kutai Timur	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	146490060000
2024	17	Provinsi Kalimantan Timur                         	08	Kab. Paser	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	119597941000
2024	17	Provinsi Kalimantan Timur                         	13	Kab. Penajam Paser Utara	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	28752839000
2024	17	Provinsi Kalimantan Timur                         	15	Kab. Mahakam Ulu	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	51686028000
2024	18	Provinsi Sulawesi Utara                           	01	Kab. Bolaang Mongondow	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	150776163000
2024	18	Provinsi Sulawesi Utara                           	02	Kab. Minahasa	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	169265012000
2024	18	Provinsi Sulawesi Utara                           	03	Kab. Sangihe	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	104174978000
2024	18	Provinsi Sulawesi Utara                           	06	Kab. Kepulauan Talaud	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	103359201000
2024	18	Provinsi Sulawesi Utara                           	07	Kab. Minahasa Selatan	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	124709589000
2024	18	Provinsi Sulawesi Utara                           	09	Kab. Minahasa Utara	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	95486771000
2024	18	Provinsi Sulawesi Utara                           	10	Kab. Kep. Siau Tagulandang Biaro	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	59569797000
2024	18	Provinsi Sulawesi Utara                           	11	Kota Kotamobagu	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	12699015000
2024	18	Provinsi Sulawesi Utara                           	12	Kab. Bolaang Mongondow Utara	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	76487130000
2024	18	Provinsi Sulawesi Utara                           	13	Kab. Minahasa Tenggara	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	98401874000
2024	18	Provinsi Sulawesi Utara                           	14	Kab. Bolaang Mongondow Timur	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	59348502000
2024	18	Provinsi Sulawesi Utara                           	15	Kab. Bolaang Mongondow Selatan	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	59897757000
2024	19	Provinsi Sulawesi Tengah                          	01	Kab. Banggai	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	220792341000
2024	19	Provinsi Sulawesi Tengah                          	02	Kab. Banggai Kepulauan	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	108294546000
2024	19	Provinsi Sulawesi Tengah                          	03	Kab. Buol	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	88113608000
2024	19	Provinsi Sulawesi Tengah                          	04	Kab. Toli-Toli	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	90468128000
2024	19	Provinsi Sulawesi Tengah                          	05	Kab. Donggala	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	139078894000
2024	19	Provinsi Sulawesi Tengah                          	06	Kab. Morowali	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	102952995000
2024	19	Provinsi Sulawesi Tengah                          	07	Kab. Poso	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	117885724000
2024	19	Provinsi Sulawesi Tengah                          	09	Kab. Parigi Moutong	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	235573388000
2024	19	Provinsi Sulawesi Tengah                          	10	Kab. Tojo Una Una	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	110306194000
2024	19	Provinsi Sulawesi Tengah                          	11	Kab. Sigi	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	149603197000
2024	19	Provinsi Sulawesi Tengah                          	12	Kab. Banggai Laut	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	49806430000
2024	19	Provinsi Sulawesi Tengah                          	13	Kab. Morowali Utara	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	106269837000
2024	20	Provinsi Sulawesi Selatan                         	01	Kab. Bantaeng	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	40282939000
2024	20	Provinsi Sulawesi Selatan                         	02	Kab. Barru	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	38056683000
2024	20	Provinsi Sulawesi Selatan                         	03	Kab. Bone	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	284741463000
2024	20	Provinsi Sulawesi Selatan                         	04	Kab. Bulukumba	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	97921301000
2024	20	Provinsi Sulawesi Selatan                         	05	Kab. Enrekang	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	94874563000
2024	20	Provinsi Sulawesi Selatan                         	06	Kab. Gowa	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	116174255000
2024	20	Provinsi Sulawesi Selatan                         	07	Kab. Jeneponto	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	81047806000
2024	20	Provinsi Sulawesi Selatan                         	08	Kab. Luwu	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	175704137000
2024	20	Provinsi Sulawesi Selatan                         	09	Kab. Luwu Utara	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	149540672000
2024	20	Provinsi Sulawesi Selatan                         	10	Kab. Maros	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	77532036000
2024	20	Provinsi Sulawesi Selatan                         	11	Kab. Pangkajene Kepulauan	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	64498758000
2024	20	Provinsi Sulawesi Selatan                         	13	Kab. Luwu Timur	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	109966378000
2024	20	Provinsi Sulawesi Selatan                         	14	Kab. Pinrang	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	68271016000
2024	20	Provinsi Sulawesi Selatan                         	15	Kab. Sinjai	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	61231976000
2024	20	Provinsi Sulawesi Selatan                         	16	Kab. Kepulauan Selayar	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	65445982000
2024	20	Provinsi Sulawesi Selatan                         	17	Kab. Sidenreng Rappang	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	59042632000
2024	20	Provinsi Sulawesi Selatan                         	19	Kab. Soppeng	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	46089068000
2024	20	Provinsi Sulawesi Selatan                         	20	Kab. Takalar	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	75915194000
2024	20	Provinsi Sulawesi Selatan                         	21	Kab. Tana Toraja	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	100204813000
2024	20	Provinsi Sulawesi Selatan                         	22	Kab. Wajo	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	115850226000
2024	20	Provinsi Sulawesi Selatan                         	25	Kab. Toraja Utara	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	97520840000
2024	21	Provinsi Sulawesi Tenggara                        	01	Kab. Buton	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	63893841000
2024	21	Provinsi Sulawesi Tenggara                        	02	Kab. Konawe	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	213772068000
2024	21	Provinsi Sulawesi Tenggara                        	03	Kab. Kolaka	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	80032538000
2024	21	Provinsi Sulawesi Tenggara                        	04	Kab. Muna	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	102783627000
2024	21	Provinsi Sulawesi Tenggara                        	07	Kab. Konawe Selatan	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	259878361000
2024	21	Provinsi Sulawesi Tenggara                        	08	Kab. Bombana	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	95427677000
2024	21	Provinsi Sulawesi Tenggara                        	09	Kab. Wakatobi	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	59602797000
2024	21	Provinsi Sulawesi Tenggara                        	10	Kab. Kolaka Utara	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	103394385000
2024	21	Provinsi Sulawesi Tenggara                        	11	Kab. Konawe Utara	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	115853697000
2024	21	Provinsi Sulawesi Tenggara                        	12	Kab. Buton Utara	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	58994058000
2024	21	Provinsi Sulawesi Tenggara                        	13	Kab. Konawe Kepulauan	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	63281221000
2024	21	Provinsi Sulawesi Tenggara                        	14	Kab. Kolaka Timur	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	89973191000
2024	21	Provinsi Sulawesi Tenggara                        	15	Kab. Muna Barat	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	64071066000
2024	21	Provinsi Sulawesi Tenggara                        	16	Kab. Buton Tengah	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	54286743000
2024	21	Provinsi Sulawesi Tenggara                        	17	Kab. Buton Selatan	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	48054272000
2024	22	Provinsi Bali                                     	01	Kab. Badung	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	46821169000
2024	22	Provinsi Bali                                     	02	Kab. Bangli	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	58429608000
2024	22	Provinsi Bali                                     	03	Kab. Buleleng	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	128596907000
2024	22	Provinsi Bali                                     	04	Kab. Gianyar	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	66742929000
2024	22	Provinsi Bali                                     	05	Kab. Jembrana	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	41688956000
2024	22	Provinsi Bali                                     	06	Kab. Karangasem	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	78219707000
2024	22	Provinsi Bali                                     	07	Kab. Klungkung	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	46839173000
2024	22	Provinsi Bali                                     	08	Kab. Tabanan	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	114913625000
2024	22	Provinsi Bali                                     	09	Kota Denpasar	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	33998728000
2024	23	Provinsi Nusa Tenggara Barat                      	01	Kab. Bima	6	Transfer Ke Daerah Dan Dana Desa	66	Dana Desa	662	Dana Desa	6621	Dana Desa	182448414000
